,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,LoanAmount_log,TotalIncome,TotalIncome_log,EMI,BalanceIncome
122,LP001431,Female,No,0.0,Graduate,No,2137,8980.0,137.0,360.0,0.0,Semiurban,1,4.919980925828125,11117.0,9.316230747233615,0.38055555555555554,10736.444444444445
123,LP001432,Male,Yes,2.0,Graduate,No,2957,0.0,81.0,360.0,1.0,Semiurban,1,4.394449154672439,2957.0,7.9919305198524775,0.225,2732.0
124,LP001439,Male,Yes,0.0,Not Graduate,No,4300,2014.0,194.0,360.0,1.0,Rural,1,5.267858159063328,6314.0,8.750524669117937,0.5388888888888889,5775.111111111111
125,LP001443,Female,No,0.0,Graduate,No,3692,0.0,93.0,360.0,1.0,Rural,1,4.532599493153256,3692.0,8.213923595622743,0.25833333333333336,3433.6666666666665
126,LP001448,Male,Yes,3.0,Graduate,No,23803,0.0,370.0,360.0,1.0,Rural,1,5.91350300563827,23803.0,10.077566902136047,1.0277777777777777,22775.222222222223
127,LP001449,Male,No,0.0,Graduate,No,3865,1640.0,128.0,360.0,1.0,Rural,1,4.852030263919617,5505.0,8.61341204915678,0.35555555555555557,5149.444444444444
128,LP001451,Male,Yes,1.0,Graduate,Yes,10513,3850.0,160.0,180.0,0.0,Urban,0,5.075173815233827,14363.0,9.572410734431823,0.8888888888888888,13474.111111111111
129,LP001465,Male,Yes,0.0,Graduate,No,6080,2569.0,182.0,360.0,1.0,Rural,0,5.204006687076795,8649.0,9.065198986306513,0.5055555555555555,8143.444444444444
130,LP001469,Male,No,0.0,Graduate,Yes,20166,0.0,650.0,480.0,1.0,Urban,1,6.476972362889683,20166.0,9.91175329695316,1.3541666666666667,18811.833333333332
131,LP001473,Male,No,0.0,Graduate,No,2014,1929.0,74.0,360.0,1.0,Urban,1,4.30406509320417,3943.0,8.279697133877628,0.20555555555555555,3737.4444444444443
132,LP001478,Male,No,0.0,Graduate,No,2718,0.0,70.0,360.0,1.0,Semiurban,1,4.248495242049359,2718.0,7.907651594711089,0.19444444444444445,2523.5555555555557
133,LP001482,Male,Yes,0.0,Graduate,Yes,3459,0.0,25.0,120.0,1.0,Semiurban,1,3.2188758248682006,3459.0,8.148734808937169,0.20833333333333334,3250.6666666666665
134,LP001487,Male,No,0.0,Graduate,No,4895,0.0,102.0,360.0,1.0,Semiurban,1,4.624972813284271,4895.0,8.49596955496461,0.2833333333333333,4611.666666666667
135,LP001488,Male,Yes,3.0,Graduate,No,4000,7750.0,290.0,360.0,1.0,Semiurban,0,5.66988092298052,11750.0,9.371608519572305,0.8055555555555556,10944.444444444445
136,LP001489,Female,Yes,0.0,Graduate,No,4583,0.0,84.0,360.0,1.0,Rural,0,4.430816798843313,4583.0,8.430109084509125,0.23333333333333334,4349.666666666667
137,LP001491,Male,Yes,2.0,Graduate,Yes,3316,3500.0,88.0,360.0,1.0,Urban,1,4.477336814478207,6816.0,8.827028068509152,0.24444444444444444,6571.555555555556
138,LP001492,Male,No,0.0,Graduate,No,14999,0.0,242.0,360.0,0.0,Semiurban,0,5.488937726156687,14999.0,9.61573881119536,0.6722222222222223,14326.777777777777
139,LP001493,Male,Yes,2.0,Not Graduate,No,4200,1430.0,129.0,360.0,1.0,Rural,0,4.859812404361672,5630.0,8.635864721133736,0.35833333333333334,5271.666666666667
140,LP001497,Male,Yes,2.0,Graduate,No,5042,2083.0,185.0,360.0,1.0,Rural,0,5.220355825078324,7125.0,8.871365005136852,0.5138888888888888,6611.111111111111
141,LP001498,Male,No,0.0,Graduate,No,5417,0.0,168.0,360.0,1.0,Urban,1,5.123963979403259,5417.0,8.597297435657898,0.4666666666666667,4950.333333333333
142,LP001504,Male,No,0.0,Graduate,Yes,6950,0.0,175.0,180.0,1.0,Semiurban,1,5.1647859739235145,6950.0,8.846496938558838,0.9722222222222222,5977.777777777777
143,LP001507,Male,Yes,0.0,Graduate,No,2698,2034.0,122.0,360.0,1.0,Semiurban,1,4.804021044733257,4732.0,8.462103225098277,0.3388888888888889,4393.111111111111
144,LP001508,Male,Yes,2.0,Graduate,No,11757,0.0,187.0,180.0,1.0,Urban,1,5.231108616854587,11757.0,9.372204086867741,1.038888888888889,10718.111111111111
145,LP001514,Female,Yes,0.0,Graduate,No,2330,4486.0,100.0,360.0,1.0,Semiurban,1,4.605170185988092,6816.0,8.827028068509152,0.2777777777777778,6538.222222222223
146,LP001516,Female,Yes,2.0,Graduate,No,14866,0.0,70.0,360.0,1.0,Urban,1,4.248495242049359,14866.0,9.60683200528524,0.19444444444444445,14671.555555555555
147,LP001518,Male,Yes,1.0,Graduate,No,1538,1425.0,30.0,360.0,1.0,Urban,1,3.4011973816621555,2963.0,7.993957547573565,0.08333333333333333,2879.6666666666665
148,LP001519,Female,No,0.0,Graduate,No,10000,1666.0,225.0,360.0,1.0,Rural,0,5.41610040220442,11666.0,9.364433907313582,0.625,11041.0
149,LP001520,Male,Yes,0.0,Graduate,No,4860,830.0,125.0,360.0,1.0,Semiurban,1,4.8283137373023015,5690.0,8.646465527120377,0.3472222222222222,5342.777777777777
150,LP001528,Male,No,0.0,Graduate,No,6277,0.0,118.0,360.0,0.0,Rural,0,4.770684624465665,6277.0,8.744647438317532,0.3277777777777778,5949.222222222223
151,LP001529,Male,Yes,0.0,Graduate,Yes,2577,3750.0,152.0,360.0,1.0,Rural,1,5.0238805208462765,6327.0,8.752581469146884,0.4222222222222222,5904.777777777777
152,LP001531,Male,No,0.0,Graduate,No,9166,0.0,244.0,360.0,1.0,Urban,0,5.497168225293202,9166.0,9.123256265069069,0.6777777777777778,8488.222222222223
153,LP001532,Male,Yes,2.0,Not Graduate,No,2281,0.0,113.0,360.0,1.0,Rural,0,4.727387818712341,2281.0,7.732369222284388,0.3138888888888889,1967.111111111111
154,LP001535,Male,No,0.0,Graduate,No,3254,0.0,50.0,360.0,1.0,Urban,1,3.912023005428146,3254.0,8.087640287778983,0.1388888888888889,3115.1111111111113
155,LP001536,Male,Yes,3.0,Graduate,No,39999,0.0,600.0,180.0,0.0,Semiurban,1,6.396929655216146,39999.0,10.596609732783568,3.3333333333333335,36665.666666666664
156,LP001541,Male,Yes,1.0,Graduate,No,6000,0.0,160.0,360.0,1.0,Rural,1,5.075173815233827,6000.0,8.699514748210191,0.4444444444444444,5555.555555555556
157,LP001543,Male,Yes,1.0,Graduate,No,9538,0.0,187.0,360.0,1.0,Urban,1,5.231108616854587,9538.0,9.16303909885817,0.5194444444444445,9018.555555555555
158,LP001546,Male,No,0.0,Graduate,No,2980,2083.0,120.0,360.0,1.0,Rural,1,4.787491742782046,5063.0,8.529714471969909,0.3333333333333333,4729.666666666667
159,LP001552,Male,Yes,0.0,Graduate,No,4583,5625.0,255.0,360.0,1.0,Semiurban,1,5.541263545158426,10208.0,9.23092700558457,0.7083333333333334,9499.666666666666
160,LP001560,Male,Yes,0.0,Not Graduate,No,1863,1041.0,98.0,360.0,1.0,Semiurban,1,4.584967478670572,2904.0,7.973844375944687,0.2722222222222222,2631.777777777778
161,LP001562,Male,Yes,0.0,Graduate,No,7933,0.0,275.0,360.0,1.0,Urban,0,5.616771097666572,7933.0,8.978786553302003,0.7638888888888888,7169.111111111111
162,LP001565,Male,Yes,1.0,Graduate,No,3089,1280.0,121.0,360.0,0.0,Semiurban,0,4.795790545596741,4369.0,8.382289428951436,0.33611111111111114,4032.8888888888887
163,LP001570,Male,Yes,2.0,Graduate,No,4167,1447.0,158.0,360.0,1.0,Rural,1,5.062595033026967,5614.0,8.633018756921828,0.4388888888888889,5175.111111111111
164,LP001572,Male,Yes,0.0,Graduate,No,9323,0.0,75.0,180.0,1.0,Urban,1,4.31748811353631,9323.0,9.140239744296693,0.4166666666666667,8906.333333333334
165,LP001574,Male,Yes,0.0,Graduate,No,3707,3166.0,182.0,360.0,1.0,Rural,1,5.204006687076795,6873.0,8.835355971121606,0.5055555555555555,6367.444444444444
166,LP001577,Female,Yes,0.0,Graduate,No,4583,0.0,112.0,360.0,1.0,Rural,0,4.718498871295094,4583.0,8.430109084509125,0.3111111111111111,4271.888888888889
167,LP001578,Male,Yes,0.0,Graduate,No,2439,3333.0,129.0,360.0,1.0,Rural,1,4.859812404361672,5772.0,8.660773919893762,0.35833333333333334,5413.666666666667
168,LP001579,Male,No,0.0,Graduate,No,2237,0.0,63.0,480.0,0.0,Semiurban,0,4.143134726391533,2237.0,7.71289096149013,0.13125,2105.75
169,LP001580,Male,Yes,2.0,Graduate,No,8000,0.0,200.0,360.0,1.0,Semiurban,1,5.298317366548036,8000.0,8.987196820661973,0.5555555555555556,7444.444444444444
170,LP001581,Male,Yes,0.0,Not Graduate,No,1820,1769.0,95.0,360.0,1.0,Rural,1,4.553876891600541,3589.0,8.185628891147607,0.2638888888888889,3325.1111111111113
171,LP001585,Male,Yes,3.0,Graduate,No,51763,0.0,700.0,300.0,1.0,Urban,1,6.551080335043404,51763.0,10.854430887309706,2.3333333333333335,49429.666666666664
172,LP001586,Male,Yes,3.0,Not Graduate,No,3522,0.0,81.0,180.0,1.0,Rural,0,4.394449154672439,3522.0,8.166784289056151,0.45,3072.0
173,LP001594,Male,Yes,0.0,Graduate,No,5708,5625.0,187.0,360.0,1.0,Semiurban,1,5.231108616854587,11333.0,9.335474102732949,0.5194444444444445,10813.555555555555
174,LP001603,Male,Yes,0.0,Not Graduate,Yes,4344,736.0,87.0,360.0,1.0,Semiurban,0,4.465908118654584,5080.0,8.533066540572527,0.24166666666666667,4838.333333333333
175,LP001606,Male,Yes,0.0,Graduate,No,3497,1964.0,116.0,360.0,1.0,Rural,1,4.7535901911063645,5461.0,8.605387202152153,0.32222222222222224,5138.777777777777
176,LP001608,Male,Yes,2.0,Graduate,No,2045,1619.0,101.0,360.0,1.0,Rural,1,4.61512051684126,3664.0,8.20631072579402,0.28055555555555556,3383.4444444444443
177,LP001610,Male,Yes,3.0,Graduate,No,5516,11300.0,495.0,360.0,0.0,Semiurban,0,6.20455776256869,16816.0,9.730086093116732,1.375,15441.0
178,LP001616,Male,Yes,1.0,Graduate,No,3750,0.0,116.0,360.0,1.0,Semiurban,1,4.7535901911063645,3750.0,8.229511118964457,0.32222222222222224,3427.777777777778
179,LP001630,Male,No,0.0,Not Graduate,No,2333,1451.0,102.0,480.0,0.0,Urban,0,4.624972813284271,3784.0,8.238536930171769,0.2125,3571.5
180,LP001633,Male,Yes,1.0,Graduate,No,6400,7250.0,180.0,360.0,0.0,Urban,0,5.19295685089021,13650.0,9.521494800613105,0.5,13150.0
181,LP001634,Male,No,0.0,Graduate,No,1916,5063.0,67.0,360.0,1.0,Rural,0,4.204692619390966,6979.0,8.850660919017152,0.18611111111111112,6792.888888888889
182,LP001636,Male,Yes,0.0,Graduate,No,4600,0.0,73.0,180.0,1.0,Semiurban,1,4.290459441148391,4600.0,8.433811582477187,0.40555555555555556,4194.444444444444
183,LP001637,Male,Yes,1.0,Graduate,No,33846,0.0,260.0,360.0,1.0,Semiurban,0,5.560681631015528,33846.0,10.429576102968031,0.7222222222222222,33123.77777777778
184,LP001639,Female,Yes,0.0,Graduate,No,3625,0.0,108.0,360.0,1.0,Semiurban,1,4.68213122712422,3625.0,8.195609567288775,0.3,3325.0
185,LP001640,Male,Yes,0.0,Graduate,Yes,39147,4750.0,120.0,360.0,1.0,Semiurban,1,4.787491742782046,43897.0,10.689601259598334,0.3333333333333333,43563.666666666664
186,LP001641,Male,Yes,1.0,Graduate,Yes,2178,0.0,66.0,300.0,0.0,Rural,0,4.189654742026425,2178.0,7.686162303492906,0.22,1958.0
187,LP001643,Male,Yes,0.0,Graduate,No,2383,2138.0,58.0,360.0,1.0,Rural,1,4.060443010546419,4521.0,8.416488487294606,0.16111111111111112,4359.888888888889
188,LP001644,Male,Yes,0.0,Graduate,Yes,674,5296.0,168.0,360.0,1.0,Rural,1,5.123963979403259,5970.0,8.694502206386648,0.4666666666666667,5503.333333333333
189,LP001647,Male,Yes,0.0,Graduate,No,9328,0.0,188.0,180.0,1.0,Rural,1,5.236441962829949,9328.0,9.140775908590273,1.0444444444444445,8283.555555555555
190,LP001653,Male,No,0.0,Not Graduate,No,4885,0.0,48.0,360.0,1.0,Rural,1,3.871201010907891,4885.0,8.493924564476883,0.13333333333333333,4751.666666666667
191,LP001656,Male,No,0.0,Graduate,No,12000,0.0,164.0,360.0,1.0,Semiurban,0,5.099866427824199,12000.0,9.392661928770137,0.45555555555555555,11544.444444444445
192,LP001657,Male,Yes,0.0,Not Graduate,No,6033,0.0,160.0,360.0,1.0,Urban,0,5.075173815233827,6033.0,8.704999678440762,0.4444444444444444,5588.555555555556
193,LP001658,Male,No,0.0,Graduate,No,3858,0.0,76.0,360.0,1.0,Semiurban,1,4.330733340286331,3858.0,8.257904193465674,0.2111111111111111,3646.8888888888887
194,LP001664,Male,No,0.0,Graduate,No,4191,0.0,120.0,360.0,1.0,Rural,1,4.787491742782046,4191.0,8.340694647925071,0.3333333333333333,3857.6666666666665
195,LP001665,Male,Yes,1.0,Graduate,No,3125,2583.0,170.0,360.0,1.0,Semiurban,0,5.135798437050262,5708.0,8.649623978596727,0.4722222222222222,5235.777777777777
196,LP001666,Male,No,0.0,Graduate,No,8333,3750.0,187.0,360.0,1.0,Rural,1,5.231108616854587,12083.0,9.399554785027307,0.5194444444444445,11563.555555555555
197,LP001669,Female,No,0.0,Not Graduate,No,1907,2365.0,120.0,360.0,1.0,Urban,1,4.787491742782046,4272.0,8.35983738064003,0.3333333333333333,3938.6666666666665
198,LP001671,Female,Yes,0.0,Graduate,No,3416,2816.0,113.0,360.0,1.0,Semiurban,1,4.727387818712341,6232.0,8.737452587550584,0.3138888888888889,5918.111111111111
199,LP001673,Male,No,0.0,Graduate,Yes,11000,0.0,83.0,360.0,1.0,Urban,0,4.418840607796598,11000.0,9.305650551780507,0.23055555555555557,10769.444444444445
200,LP001674,Male,Yes,1.0,Not Graduate,No,2600,2500.0,90.0,360.0,1.0,Semiurban,1,4.499809670330265,5100.0,8.536995818712418,0.25,4850.0
201,LP001677,Male,No,2.0,Graduate,No,4923,0.0,166.0,360.0,0.0,Semiurban,1,5.111987788356544,4923.0,8.5016733797582,0.46111111111111114,4461.888888888889
202,LP001682,Male,Yes,3.0,Not Graduate,No,3992,0.0,128.0,180.0,1.0,Urban,0,4.852030263919617,3992.0,8.292047637431354,0.7111111111111111,3280.8888888888887
203,LP001688,Male,Yes,1.0,Not Graduate,No,3500,1083.0,135.0,360.0,1.0,Urban,1,4.90527477843843,4583.0,8.430109084509125,0.375,4208.0
204,LP001691,Male,Yes,2.0,Not Graduate,No,3917,0.0,124.0,360.0,1.0,Semiurban,1,4.820281565605037,3917.0,8.27308133366583,0.34444444444444444,3572.5555555555557
205,LP001692,Female,No,0.0,Not Graduate,No,4408,0.0,120.0,360.0,1.0,Semiurban,1,4.787491742782046,4408.0,8.391176350832751,0.3333333333333333,4074.6666666666665
206,LP001693,Female,No,0.0,Graduate,No,3244,0.0,80.0,360.0,1.0,Urban,1,4.382026634673881,3244.0,8.084562415235304,0.2222222222222222,3021.777777777778
207,LP001698,Male,No,0.0,Not Graduate,No,3975,2531.0,55.0,360.0,1.0,Rural,1,4.007333185232471,6506.0,8.780480107033297,0.1527777777777778,6353.222222222223
208,LP001699,Male,No,0.0,Graduate,No,2479,0.0,59.0,360.0,1.0,Urban,1,4.07753744390572,2479.0,7.8156105320351905,0.1638888888888889,2315.1111111111113
209,LP001702,Male,No,0.0,Graduate,No,3418,0.0,127.0,360.0,1.0,Semiurban,0,4.844187086458591,3418.0,8.136810863675537,0.3527777777777778,3065.222222222222
210,LP001708,Female,No,0.0,Graduate,No,10000,0.0,214.0,360.0,1.0,Semiurban,0,5.365976015021851,10000.0,9.210340371976184,0.5944444444444444,9405.555555555555
211,LP001711,Male,Yes,3.0,Graduate,No,3430,1250.0,128.0,360.0,0.0,Semiurban,0,4.852030263919617,4680.0,8.451053388911692,0.35555555555555557,4324.444444444444
212,LP001713,Male,Yes,1.0,Graduate,Yes,7787,0.0,240.0,360.0,1.0,Urban,1,5.480638923341991,7787.0,8.960210955576986,0.6666666666666666,7120.333333333333
213,LP001715,Male,Yes,3.0,Not Graduate,Yes,5703,0.0,130.0,360.0,1.0,Rural,1,4.867534450455582,5703.0,8.648747631156539,0.3611111111111111,5341.888888888889
214,LP001716,Male,Yes,0.0,Graduate,No,3173,3021.0,137.0,360.0,1.0,Urban,1,4.919980925828125,6194.0,8.731336360533149,0.38055555555555554,5813.444444444444
215,LP001720,Male,Yes,3.0,Not Graduate,No,3850,983.0,100.0,360.0,1.0,Semiurban,1,4.605170185988092,4833.0,8.483222671845084,0.2777777777777778,4555.222222222223
216,LP001722,Male,Yes,0.0,Graduate,No,150,1800.0,135.0,360.0,1.0,Rural,0,4.90527477843843,1950.0,7.575584651557793,0.375,1575.0
217,LP001726,Male,Yes,0.0,Graduate,No,3727,1775.0,131.0,360.0,1.0,Semiurban,1,4.875197323201151,5502.0,8.61286694148452,0.3638888888888889,5138.111111111111
218,LP001732,Male,Yes,2.0,Graduate,No,5000,0.0,72.0,360.0,0.0,Semiurban,0,4.276666119016055,5000.0,8.517193191416238,0.2,4800.0
219,LP001734,Female,Yes,2.0,Graduate,No,4283,2383.0,127.0,360.0,1.0,Semiurban,1,4.844187086458591,6666.0,8.804775258867686,0.3527777777777778,6313.222222222223
220,LP001736,Male,Yes,0.0,Graduate,No,2221,0.0,60.0,360.0,0.0,Urban,0,4.0943445622221,2221.0,7.7057128238944275,0.16666666666666666,2054.3333333333335
221,LP001743,Male,Yes,2.0,Graduate,No,4009,1717.0,116.0,360.0,1.0,Semiurban,1,4.7535901911063645,5726.0,8.65277248565806,0.32222222222222224,5403.777777777777
222,LP001744,Male,No,0.0,Graduate,No,2971,2791.0,144.0,360.0,1.0,Semiurban,1,4.969813299576001,5762.0,8.659039915644474,0.4,5362.0
223,LP001749,Male,Yes,0.0,Graduate,No,7578,1010.0,175.0,360.0,1.0,Semiurban,1,5.1647859739235145,8588.0,9.058121158998672,0.4861111111111111,8101.888888888889
224,LP001750,Male,Yes,0.0,Graduate,No,6250,0.0,128.0,360.0,1.0,Semiurban,1,4.852030263919617,6250.0,8.740336742730447,0.35555555555555557,5894.444444444444
225,LP001751,Male,Yes,0.0,Graduate,No,3250,0.0,170.0,360.0,1.0,Rural,0,5.135798437050262,3250.0,8.086410275323782,0.4722222222222222,2777.777777777778
226,LP001754,Male,Yes,0.0,Not Graduate,Yes,4735,0.0,138.0,360.0,1.0,Urban,0,4.927253685157205,4735.0,8.462737005620179,0.38333333333333336,4351.666666666667
227,LP001758,Male,Yes,2.0,Graduate,No,6250,1695.0,210.0,360.0,1.0,Semiurban,1,5.3471075307174685,7945.0,8.980298078970817,0.5833333333333334,7361.666666666667
228,LP001760,Male,Yes,0.0,Graduate,No,4758,0.0,158.0,480.0,1.0,Semiurban,1,5.062595033026967,4758.0,8.467582690862903,0.32916666666666666,4428.833333333333
229,LP001761,Male,No,0.0,Graduate,Yes,6400,0.0,200.0,360.0,1.0,Rural,1,5.298317366548036,6400.0,8.764053269347762,0.5555555555555556,5844.444444444444
230,LP001765,Male,Yes,1.0,Graduate,No,2491,2054.0,104.0,360.0,1.0,Semiurban,1,4.6443908991413725,4545.0,8.421783006611578,0.28888888888888886,4256.111111111111
231,LP001768,Male,Yes,0.0,Graduate,No,3716,0.0,42.0,180.0,1.0,Rural,1,3.7376696182833684,3716.0,8.22040309993373,0.23333333333333334,3482.6666666666665
232,LP001770,Male,No,0.0,Not Graduate,No,3189,2598.0,120.0,360.0,1.0,Rural,1,4.787491742782046,5787.0,8.663369301573839,0.3333333333333333,5453.666666666667
233,LP001776,Female,No,0.0,Graduate,No,8333,0.0,280.0,360.0,1.0,Semiurban,1,5.634789603169249,8333.0,9.027978814382207,0.7777777777777778,7555.222222222223
234,LP001778,Male,Yes,1.0,Graduate,No,3155,1779.0,140.0,360.0,1.0,Semiurban,1,4.941642422609304,4934.0,8.503905297089302,0.3888888888888889,4545.111111111111
235,LP001784,Male,Yes,1.0,Graduate,No,5500,1260.0,170.0,360.0,1.0,Rural,1,5.135798437050262,6760.0,8.81877816903701,0.4722222222222222,6287.777777777777
236,LP001786,Male,Yes,0.0,Graduate,No,5746,0.0,255.0,360.0,1.0,Urban,0,5.541263545158426,5746.0,8.656259239539235,0.7083333333333334,5037.666666666667
237,LP001788,Female,No,0.0,Graduate,Yes,3463,0.0,122.0,360.0,1.0,Urban,1,4.804021044733257,3463.0,8.149890544402423,0.3388888888888889,3124.1111111111113
238,LP001790,Female,No,1.0,Graduate,No,3812,0.0,112.0,360.0,1.0,Rural,1,4.718498871295094,3812.0,8.245909264774093,0.3111111111111111,3500.8888888888887
239,LP001792,Male,Yes,1.0,Graduate,No,3315,0.0,96.0,360.0,1.0,Semiurban,1,4.564348191467836,3315.0,8.106212902619962,0.26666666666666666,3048.3333333333335
240,LP001798,Male,Yes,2.0,Graduate,No,5819,5000.0,120.0,360.0,1.0,Rural,1,4.787491742782046,10819.0,9.289059126687574,0.3333333333333333,10485.666666666666
241,LP001800,Male,Yes,1.0,Not Graduate,No,2510,1983.0,140.0,180.0,1.0,Urban,0,4.941642422609304,4493.0,8.41027590907016,0.7777777777777778,3715.222222222222
242,LP001806,Male,No,0.0,Graduate,No,2965,5701.0,155.0,60.0,1.0,Urban,1,5.043425116919247,8666.0,9.067162602299854,2.5833333333333335,6082.666666666666
243,LP001807,Male,Yes,2.0,Graduate,Yes,6250,1300.0,108.0,360.0,1.0,Rural,1,4.68213122712422,7550.0,8.92930284224307,0.3,7250.0
244,LP001811,Male,Yes,0.0,Not Graduate,No,3406,4417.0,123.0,360.0,1.0,Semiurban,1,4.812184355372417,7823.0,8.96482339168508,0.3416666666666667,7481.333333333333
