,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,LoanAmount_log,TotalIncome,TotalIncome_log,EMI,BalanceIncome
368,LP002190,Male,Yes,1.0,Graduate,No,6325,0.0,175.0,360.0,1.0,Semiurban,1,5.1647859739235145,6325.0,8.752265313595721,0.4861111111111111,5838.888888888889
369,LP002191,Male,Yes,0.0,Graduate,No,19730,5266.0,570.0,360.0,1.0,Rural,0,6.345636360828596,24996.0,10.126471091048971,1.5833333333333333,23412.666666666668
370,LP002194,Female,No,0.0,Graduate,Yes,15759,0.0,55.0,360.0,1.0,Semiurban,1,4.007333185232471,15759.0,9.665166909622071,0.1527777777777778,15606.222222222223
371,LP002197,Male,Yes,2.0,Graduate,No,5185,0.0,155.0,360.0,1.0,Semiurban,1,5.043425116919247,5185.0,8.553525120663627,0.4305555555555556,4754.444444444444
372,LP002201,Male,Yes,2.0,Graduate,Yes,9323,7873.0,380.0,300.0,1.0,Rural,1,5.940171252720432,17196.0,9.752432077616172,1.2666666666666666,15929.333333333334
373,LP002205,Male,No,1.0,Graduate,No,3062,1987.0,111.0,180.0,0.0,Urban,0,4.709530201312334,5049.0,8.526945482858915,0.6166666666666667,4432.333333333333
374,LP002209,Female,No,0.0,Graduate,No,2764,1459.0,110.0,360.0,1.0,Urban,1,4.700480365792417,4223.0,8.348301054933943,0.3055555555555556,3917.4444444444443
375,LP002211,Male,Yes,0.0,Graduate,No,4817,923.0,120.0,180.0,1.0,Urban,1,4.787491742782046,5740.0,8.655214489313613,0.6666666666666666,5073.333333333333
376,LP002219,Male,Yes,3.0,Graduate,No,8750,4996.0,130.0,360.0,1.0,Rural,1,4.867534450455582,13746.0,9.52850315168155,0.3611111111111111,13384.888888888889
377,LP002223,Male,Yes,0.0,Graduate,No,4310,0.0,130.0,360.0,1.0,Semiurban,1,4.867534450455582,4310.0,8.368693183097793,0.3611111111111111,3948.8888888888887
378,LP002224,Male,No,0.0,Graduate,No,3069,0.0,71.0,480.0,1.0,Urban,0,4.2626798770413155,3069.0,8.029107054619736,0.14791666666666667,2921.0833333333335
379,LP002225,Male,Yes,2.0,Graduate,No,5391,0.0,130.0,360.0,1.0,Urban,1,4.867534450455582,5391.0,8.592486175451668,0.3611111111111111,5029.888888888889
380,LP002226,Male,Yes,0.0,Graduate,No,3333,2500.0,128.0,360.0,1.0,Semiurban,1,4.852030263919617,5833.0,8.671286726753637,0.35555555555555557,5477.444444444444
381,LP002229,Male,No,0.0,Graduate,No,5941,4232.0,296.0,360.0,1.0,Semiurban,1,5.69035945432406,10173.0,9.227492430793749,0.8222222222222222,9350.777777777777
382,LP002231,Female,No,0.0,Graduate,No,6000,0.0,156.0,360.0,1.0,Urban,1,5.049856007249537,6000.0,8.699514748210191,0.43333333333333335,5566.666666666667
383,LP002234,Male,No,0.0,Graduate,Yes,7167,0.0,128.0,360.0,1.0,Urban,1,4.852030263919617,7167.0,8.877242435993919,0.35555555555555557,6811.444444444444
384,LP002236,Male,Yes,2.0,Graduate,No,4566,0.0,100.0,360.0,1.0,Urban,0,4.605170185988092,4566.0,8.42639282708974,0.2777777777777778,4288.222222222223
385,LP002237,Male,No,1.0,Graduate,No,3667,0.0,113.0,180.0,1.0,Urban,1,4.727387818712341,3667.0,8.207129168071326,0.6277777777777778,3039.222222222222
386,LP002239,Male,No,0.0,Not Graduate,No,2346,1600.0,132.0,360.0,1.0,Semiurban,1,4.882801922586371,3946.0,8.28045768658256,0.36666666666666664,3579.3333333333335
387,LP002243,Male,Yes,0.0,Not Graduate,No,3010,3136.0,128.0,360.0,0.0,Urban,0,4.852030263919617,6146.0,8.72355674269043,0.35555555555555557,5790.444444444444
388,LP002244,Male,Yes,0.0,Graduate,No,2333,2417.0,136.0,360.0,1.0,Urban,1,4.912654885736052,4750.0,8.465899897028686,0.37777777777777777,4372.222222222223
389,LP002250,Male,Yes,0.0,Graduate,No,5488,0.0,125.0,360.0,1.0,Rural,1,4.8283137373023015,5488.0,8.610319169405722,0.3472222222222222,5140.777777777777
390,LP002255,Male,No,3.0,Graduate,No,9167,0.0,185.0,360.0,1.0,Rural,1,5.220355825078324,9167.0,9.123365357961776,0.5138888888888888,8653.111111111111
391,LP002262,Male,Yes,3.0,Graduate,No,9504,0.0,275.0,360.0,1.0,Rural,1,5.616771097666572,9504.0,9.159468041602427,0.7638888888888888,8740.111111111111
392,LP002263,Male,Yes,0.0,Graduate,No,2583,2115.0,120.0,360.0,1.0,Urban,1,4.787491742782046,4698.0,8.454892165218858,0.3333333333333333,4364.666666666667
393,LP002265,Male,Yes,2.0,Not Graduate,No,1993,1625.0,113.0,180.0,1.0,Semiurban,1,4.727387818712341,3618.0,8.193676665955241,0.6277777777777778,2990.222222222222
394,LP002266,Male,Yes,2.0,Graduate,No,3100,1400.0,113.0,360.0,1.0,Urban,1,4.727387818712341,4500.0,8.411832675758411,0.3138888888888889,4186.111111111111
395,LP002272,Male,Yes,2.0,Graduate,No,3276,484.0,135.0,360.0,1.0,Semiurban,1,4.90527477843843,3760.0,8.23217423638394,0.375,3385.0
396,LP002277,Female,No,0.0,Graduate,No,3180,0.0,71.0,360.0,0.0,Urban,0,4.2626798770413155,3180.0,8.064636475774222,0.19722222222222222,2982.777777777778
397,LP002281,Male,Yes,0.0,Graduate,No,3033,1459.0,95.0,360.0,1.0,Urban,1,4.553876891600541,4492.0,8.410053315858335,0.2638888888888889,4228.111111111111
398,LP002284,Male,No,0.0,Not Graduate,No,3902,1666.0,109.0,360.0,1.0,Rural,1,4.6913478822291435,5568.0,8.624791202014256,0.30277777777777776,5265.222222222223
399,LP002287,Female,No,0.0,Graduate,No,1500,1800.0,103.0,360.0,0.0,Semiurban,0,4.634728988229636,3300.0,8.101677747454572,0.2861111111111111,3013.8888888888887
400,LP002288,Male,Yes,2.0,Not Graduate,No,2889,0.0,45.0,180.0,0.0,Urban,0,3.8066624897703196,2889.0,7.968665700466235,0.25,2639.0
401,LP002296,Male,No,0.0,Not Graduate,No,2755,0.0,65.0,300.0,1.0,Rural,0,4.174387269895637,2755.0,7.9211727215870145,0.21666666666666667,2538.3333333333335
402,LP002297,Male,No,0.0,Graduate,No,2500,20000.0,103.0,360.0,1.0,Semiurban,1,4.634728988229636,22500.0,10.021270588192511,0.2861111111111111,22213.88888888889
403,LP002300,Female,No,0.0,Not Graduate,No,1963,0.0,53.0,360.0,1.0,Semiurban,1,3.970291913552122,1963.0,7.5822291942764615,0.14722222222222223,1815.7777777777778
404,LP002301,Female,No,0.0,Graduate,Yes,7441,0.0,194.0,360.0,1.0,Rural,0,5.267858159063328,7441.0,8.914760527397261,0.5388888888888889,6902.111111111111
405,LP002305,Female,No,0.0,Graduate,No,4547,0.0,115.0,360.0,1.0,Semiurban,1,4.74493212836325,4547.0,8.42222295382501,0.3194444444444444,4227.555555555556
406,LP002308,Male,Yes,0.0,Not Graduate,No,2167,2400.0,115.0,360.0,1.0,Urban,1,4.74493212836325,4567.0,8.426611813185,0.3194444444444444,4247.555555555556
407,LP002314,Female,No,0.0,Not Graduate,No,2213,0.0,66.0,360.0,1.0,Rural,1,4.189654742026425,2213.0,7.70210434005105,0.18333333333333332,2029.6666666666667
408,LP002315,Male,Yes,1.0,Graduate,No,8300,0.0,152.0,300.0,0.0,Semiurban,0,5.0238805208462765,8300.0,9.02401079378469,0.5066666666666667,7793.333333333333
409,LP002317,Male,Yes,3.0,Graduate,No,81000,0.0,360.0,360.0,0.0,Rural,0,5.886104031450156,81000.0,11.302204433654575,1.0,80000.0
410,LP002318,Female,No,1.0,Not Graduate,Yes,3867,0.0,62.0,360.0,1.0,Semiurban,0,4.127134385045092,3867.0,8.260234291607297,0.17222222222222222,3694.777777777778
411,LP002319,Male,Yes,0.0,Graduate,No,6256,0.0,160.0,360.0,1.0,Urban,1,5.075173815233827,6256.0,8.741296282225147,0.4444444444444444,5811.555555555556
412,LP002328,Male,Yes,0.0,Not Graduate,No,6096,0.0,218.0,360.0,0.0,Rural,0,5.384495062789089,6096.0,8.715388097366482,0.6055555555555555,5490.444444444444
413,LP002332,Male,Yes,0.0,Not Graduate,No,2253,2033.0,110.0,360.0,1.0,Rural,1,4.700480365792417,4286.0,8.363109176033522,0.3055555555555556,3980.4444444444443
414,LP002335,Female,Yes,0.0,Not Graduate,No,2149,3237.0,178.0,360.0,0.0,Semiurban,0,5.181783550292085,5386.0,8.591558273371545,0.49444444444444446,4891.555555555556
415,LP002337,Female,No,0.0,Graduate,No,2995,0.0,60.0,360.0,1.0,Urban,1,4.0943445622221,2995.0,8.00469951054955,0.16666666666666666,2828.3333333333335
416,LP002341,Female,No,1.0,Graduate,No,2600,0.0,160.0,360.0,1.0,Urban,0,5.075173815233827,2600.0,7.8632667240095735,0.4444444444444444,2155.5555555555557
417,LP002342,Male,Yes,2.0,Graduate,Yes,1600,20000.0,239.0,360.0,1.0,Urban,0,5.476463551931511,21600.0,9.980448593672257,0.6638888888888889,20936.11111111111
418,LP002345,Male,Yes,0.0,Graduate,No,1025,2773.0,112.0,360.0,1.0,Rural,1,4.718498871295094,3798.0,8.242229891372231,0.3111111111111111,3486.8888888888887
419,LP002347,Male,Yes,0.0,Graduate,No,3246,1417.0,138.0,360.0,1.0,Semiurban,1,4.927253685157205,4663.0,8.44741429680832,0.38333333333333336,4279.666666666667
420,LP002348,Male,Yes,0.0,Graduate,No,5829,0.0,138.0,360.0,1.0,Rural,1,4.927253685157205,5829.0,8.67060073804555,0.38333333333333336,5445.666666666667
421,LP002357,Female,No,0.0,Not Graduate,No,2720,0.0,80.0,360.0,0.0,Urban,0,4.382026634673881,2720.0,7.908387159290043,0.2222222222222222,2497.777777777778
422,LP002361,Male,Yes,0.0,Graduate,No,1820,1719.0,100.0,360.0,1.0,Urban,1,4.605170185988092,3539.0,8.171599480345463,0.2777777777777778,3261.222222222222
423,LP002362,Male,Yes,1.0,Graduate,No,7250,1667.0,110.0,360.0,0.0,Urban,0,4.700480365792417,8917.0,9.095714846134879,0.3055555555555556,8611.444444444445
424,LP002364,Male,Yes,0.0,Graduate,No,14880,0.0,96.0,360.0,1.0,Semiurban,1,4.564348191467836,14880.0,9.607773308387083,0.26666666666666666,14613.333333333334
425,LP002366,Male,Yes,0.0,Graduate,No,2666,4300.0,121.0,360.0,1.0,Rural,1,4.795790545596741,6966.0,8.848796450925947,0.33611111111111114,6629.888888888889
426,LP002367,Female,No,1.0,Not Graduate,No,4606,0.0,81.0,360.0,1.0,Rural,0,4.394449154672439,4606.0,8.43511508038063,0.225,4381.0
427,LP002368,Male,Yes,2.0,Graduate,No,5935,0.0,133.0,360.0,1.0,Semiurban,1,4.890349128221754,5935.0,8.688622307043769,0.36944444444444446,5565.555555555556
428,LP002369,Male,Yes,0.0,Graduate,No,2920,16.12000084,87.0,360.0,1.0,Rural,1,4.465908118654584,2936.12000084,7.984844261119869,0.24166666666666667,2694.4533341733336
429,LP002370,Male,No,0.0,Not Graduate,No,2717,0.0,60.0,180.0,1.0,Urban,1,4.0943445622221,2717.0,7.907283609426348,0.3333333333333333,2383.6666666666665
430,LP002377,Female,No,1.0,Graduate,Yes,8624,0.0,150.0,360.0,1.0,Semiurban,1,5.0106352940962555,8624.0,9.06230429314878,0.4166666666666667,8207.333333333334
431,LP002379,Male,No,0.0,Graduate,No,6500,0.0,105.0,360.0,0.0,Rural,0,4.653960350157523,6500.0,8.779557455883728,0.2916666666666667,6208.333333333333
432,LP002386,Male,No,0.0,Graduate,No,12876,0.0,405.0,360.0,1.0,Semiurban,1,6.003887067106539,12876.0,9.463120392418698,1.125,11751.0
433,LP002387,Male,Yes,0.0,Graduate,No,2425,2340.0,143.0,360.0,1.0,Semiurban,1,4.962844630259907,4765.0,8.469052816088302,0.3972222222222222,4367.777777777777
434,LP002390,Male,No,0.0,Graduate,No,3750,0.0,100.0,360.0,1.0,Urban,1,4.605170185988092,3750.0,8.229511118964457,0.2777777777777778,3472.222222222222
435,LP002393,Female,Yes,0.0,Graduate,No,10047,0.0,128.0,240.0,1.0,Semiurban,1,4.852030263919617,10047.0,9.215029361462314,0.5333333333333333,9513.666666666666
436,LP002398,Male,No,0.0,Graduate,No,1926,1851.0,50.0,360.0,1.0,Semiurban,1,3.912023005428146,3777.0,8.236685322712457,0.1388888888888889,3638.1111111111113
437,LP002401,Male,Yes,0.0,Graduate,No,2213,1125.0,128.0,360.0,1.0,Urban,1,4.852030263919617,3338.0,8.11312710422178,0.35555555555555557,2982.4444444444443
438,LP002403,Male,No,0.0,Graduate,Yes,10416,0.0,187.0,360.0,0.0,Urban,0,5.231108616854587,10416.0,9.251098364448351,0.5194444444444445,9896.555555555555
439,LP002407,Female,Yes,0.0,Not Graduate,Yes,7142,0.0,138.0,360.0,1.0,Rural,1,4.927253685157205,7142.0,8.873748128154395,0.38333333333333336,6758.666666666667
440,LP002408,Male,No,0.0,Graduate,No,3660,5064.0,187.0,360.0,1.0,Semiurban,1,5.231108616854587,8724.0,9.07383312732152,0.5194444444444445,8204.555555555555
441,LP002409,Male,Yes,0.0,Graduate,No,7901,1833.0,180.0,360.0,1.0,Rural,1,5.19295685089021,9734.0,9.1833801903934,0.5,9234.0
442,LP002418,Male,No,3.0,Not Graduate,No,4707,1993.0,148.0,360.0,1.0,Semiurban,1,4.997212273764115,6700.0,8.809862805379057,0.4111111111111111,6288.888888888889
443,LP002422,Male,No,1.0,Graduate,No,37719,0.0,152.0,360.0,1.0,Semiurban,1,5.0238805208462765,37719.0,10.537919225261291,0.4222222222222222,37296.77777777778
444,LP002424,Male,Yes,0.0,Graduate,No,7333,8333.0,175.0,300.0,1.0,Rural,1,5.1647859739235145,15666.0,9.659248037927183,0.5833333333333334,15082.666666666666
445,LP002429,Male,Yes,1.0,Graduate,Yes,3466,1210.0,130.0,360.0,1.0,Rural,1,4.867534450455582,4676.0,8.450198322591959,0.3611111111111111,4314.888888888889
446,LP002434,Male,Yes,2.0,Not Graduate,No,4652,0.0,110.0,360.0,1.0,Rural,1,4.700480365792417,4652.0,8.445052513638554,0.3055555555555556,4346.444444444444
447,LP002435,Male,Yes,0.0,Graduate,No,3539,1376.0,55.0,360.0,1.0,Rural,0,4.007333185232471,4915.0,8.500047032581268,0.1527777777777778,4762.222222222223
448,LP002443,Male,Yes,2.0,Graduate,No,3340,1710.0,150.0,360.0,0.0,Rural,0,5.0106352940962555,5050.0,8.527143522269405,0.4166666666666667,4633.333333333333
449,LP002444,Male,No,1.0,Not Graduate,Yes,2769,1542.0,190.0,360.0,1.0,Semiurban,0,5.247024072160486,4311.0,8.368925174747135,0.5277777777777778,3783.222222222222
450,LP002446,Male,Yes,2.0,Not Graduate,No,2309,1255.0,125.0,360.0,0.0,Rural,0,4.8283137373023015,3564.0,8.1786387885907,0.3472222222222222,3216.777777777778
451,LP002447,Male,Yes,2.0,Not Graduate,No,1958,1456.0,60.0,300.0,1.0,Urban,1,4.0943445622221,3414.0,8.135639903354386,0.2,3214.0
452,LP002448,Male,Yes,0.0,Graduate,No,3948,1733.0,149.0,360.0,0.0,Rural,0,5.003946305945459,5681.0,8.644882552557126,0.41388888888888886,5267.111111111111
453,LP002449,Male,Yes,0.0,Graduate,No,2483,2466.0,90.0,180.0,0.0,Rural,1,4.499809670330265,4949.0,8.506940814951886,0.5,4449.0
454,LP002453,Male,No,0.0,Graduate,Yes,7085,0.0,84.0,360.0,1.0,Semiurban,1,4.430816798843313,7085.0,8.865735152124781,0.23333333333333334,6851.666666666667
455,LP002455,Male,Yes,2.0,Graduate,No,3859,0.0,96.0,360.0,1.0,Semiurban,1,4.564348191467836,3859.0,8.258163361537619,0.26666666666666666,3592.3333333333335
456,LP002459,Male,Yes,0.0,Graduate,No,4301,0.0,118.0,360.0,1.0,Urban,1,4.770684624465665,4301.0,8.366602832783736,0.3277777777777778,3973.222222222222
457,LP002467,Male,Yes,0.0,Graduate,No,3708,2569.0,173.0,360.0,1.0,Urban,0,5.153291594497779,6277.0,8.744647438317532,0.48055555555555557,5796.444444444444
458,LP002472,Male,No,2.0,Graduate,No,4354,0.0,136.0,360.0,1.0,Rural,1,4.912654885736052,4354.0,8.378850241794492,0.37777777777777777,3976.222222222222
459,LP002473,Male,Yes,0.0,Graduate,No,8334,0.0,160.0,360.0,1.0,Semiurban,0,5.075173815233827,8334.0,9.0280988119824,0.4444444444444444,7889.555555555556
460,LP002478,Male,Yes,0.0,Graduate,Yes,2083,4083.0,160.0,360.0,1.0,Semiurban,1,5.075173815233827,6166.0,8.726805608446096,0.4444444444444444,5721.555555555556
461,LP002484,Male,Yes,3.0,Graduate,No,7740,0.0,128.0,180.0,1.0,Urban,1,4.852030263919617,7740.0,8.954156966583772,0.7111111111111111,7028.888888888889
462,LP002487,Male,Yes,0.0,Graduate,No,3015,2188.0,153.0,360.0,1.0,Rural,1,5.030437921392435,5203.0,8.556990661290303,0.425,4778.0
463,LP002489,Female,No,1.0,Not Graduate,No,5191,0.0,132.0,360.0,1.0,Semiurban,1,4.882801922586371,5191.0,8.55468163582723,0.36666666666666664,4824.333333333333
464,LP002493,Male,No,0.0,Graduate,No,4166,0.0,98.0,360.0,0.0,Semiurban,0,4.584967478670572,4166.0,8.334711621820917,0.2722222222222222,3893.777777777778
465,LP002494,Male,No,0.0,Graduate,No,6000,0.0,140.0,360.0,1.0,Rural,1,4.941642422609304,6000.0,8.699514748210191,0.3888888888888889,5611.111111111111
466,LP002500,Male,Yes,3.0,Not Graduate,No,2947,1664.0,70.0,180.0,0.0,Urban,0,4.248495242049359,4611.0,8.436200032206706,0.3888888888888889,4222.111111111111
467,LP002501,Male,Yes,0.0,Graduate,No,16692,0.0,110.0,360.0,1.0,Semiurban,1,4.700480365792417,16692.0,9.722684841711443,0.3055555555555556,16386.444444444445
468,LP002502,Female,Yes,2.0,Not Graduate,No,210,2917.0,98.0,360.0,1.0,Semiurban,1,4.584967478670572,3127.0,8.047829357457841,0.2722222222222222,2854.777777777778
469,LP002505,Male,Yes,0.0,Graduate,No,4333,2451.0,110.0,360.0,1.0,Urban,0,4.700480365792417,6784.0,8.822322177471738,0.3055555555555556,6478.444444444444
470,LP002515,Male,Yes,1.0,Graduate,Yes,3450,2079.0,162.0,360.0,1.0,Semiurban,1,5.087596335232384,5529.0,8.617762246337932,0.45,5079.0
471,LP002517,Male,Yes,1.0,Not Graduate,No,2653,1500.0,113.0,180.0,0.0,Rural,0,4.727387818712341,4153.0,8.331586243630754,0.6277777777777778,3525.222222222222
472,LP002519,Male,Yes,3.0,Graduate,No,4691,0.0,100.0,360.0,1.0,Semiurban,1,4.605170185988092,4691.0,8.453401058328458,0.2777777777777778,4413.222222222223
473,LP002522,Female,No,0.0,Graduate,Yes,2500,0.0,93.0,360.0,1.0,Urban,1,4.532599493153256,2500.0,7.824046010856292,0.25833333333333336,2241.6666666666665
474,LP002524,Male,No,2.0,Graduate,No,5532,4648.0,162.0,360.0,1.0,Rural,1,5.087596335232384,10180.0,9.228180290104513,0.45,9730.0
475,LP002527,Male,Yes,2.0,Graduate,Yes,16525,1014.0,150.0,360.0,1.0,Rural,1,5.0106352940962555,17539.0,9.772182251758139,0.4166666666666667,17122.333333333332
476,LP002529,Male,Yes,2.0,Graduate,No,6700,1750.0,230.0,300.0,1.0,Semiurban,1,5.438079308923196,8450.0,9.041921720351219,0.7666666666666667,7683.333333333333
477,LP002530,Male,Yes,2.0,Graduate,No,2873,1872.0,132.0,360.0,0.0,Semiurban,0,4.882801922586371,4745.0,8.464846711044029,0.36666666666666664,4378.333333333333
478,LP002531,Male,Yes,1.0,Graduate,Yes,16667,2250.0,86.0,360.0,1.0,Semiurban,1,4.454347296253507,18917.0,9.847816267665664,0.2388888888888889,18678.11111111111
479,LP002533,Male,Yes,2.0,Graduate,No,2947,1603.0,128.0,360.0,1.0,Urban,0,4.852030263919617,4550.0,8.422882511944996,0.35555555555555557,4194.444444444444
480,LP002534,Female,No,0.0,Not Graduate,No,4350,0.0,154.0,360.0,1.0,Rural,1,5.0369526024136295,4350.0,8.37793112408273,0.42777777777777776,3922.222222222222
481,LP002536,Male,Yes,3.0,Not Graduate,No,3095,0.0,113.0,360.0,1.0,Rural,1,4.727387818712341,3095.0,8.037543185118697,0.3138888888888889,2781.1111111111113
482,LP002537,Male,Yes,0.0,Graduate,No,2083,3150.0,128.0,360.0,1.0,Semiurban,1,4.852030263919617,5233.0,8.562740006372207,0.35555555555555557,4877.444444444444
483,LP002541,Male,Yes,0.0,Graduate,No,10833,0.0,234.0,360.0,1.0,Semiurban,1,5.455321115357702,10833.0,9.290352309945568,0.65,10183.0
484,LP002543,Male,Yes,2.0,Graduate,No,8333,0.0,246.0,360.0,1.0,Semiurban,1,5.5053315359323625,8333.0,9.027978814382207,0.6833333333333333,7649.666666666667
485,LP002544,Male,Yes,1.0,Not Graduate,No,1958,2436.0,131.0,360.0,1.0,Rural,1,4.875197323201151,4394.0,8.387995252944556,0.3638888888888889,4030.1111111111113
486,LP002545,Male,No,2.0,Graduate,No,3547,0.0,80.0,360.0,0.0,Rural,0,4.382026634673881,3547.0,8.173857454773621,0.2222222222222222,3324.777777777778
487,LP002547,Male,Yes,1.0,Graduate,No,18333,0.0,500.0,360.0,1.0,Urban,0,6.214608098422191,18333.0,9.816457993563025,1.3888888888888888,16944.11111111111
488,LP002555,Male,Yes,2.0,Graduate,Yes,4583,2083.0,160.0,360.0,1.0,Semiurban,1,5.075173815233827,6666.0,8.804775258867686,0.4444444444444444,6221.555555555556
489,LP002556,Male,No,0.0,Graduate,No,2435,0.0,75.0,360.0,1.0,Urban,0,4.31748811353631,2435.0,7.79770203551669,0.20833333333333334,2226.6666666666665
